DATA;Livello invaso                              (m s.l.m.);Volume invaso                             (m3);Pioggia Ridracoli                        (mm);Apporto mc/giorno;Prelievi m3/giorno
15/9/2023;541,43;19226579;0,2;13849,08199;-157612,082
16/9/2023;541,23;19082816;0,2;-8820,817494;-148498,1825
17/9/2023;541,01;18925497;0,0;4659,541011;-139834,541
18/9/2023;540,82;18790322;0,0;-9148,493528;-139513,5065
19/9/2023;540,61;18641660;0,0;9714,947748;-171643,9477
20/9/2023;540,38;18479731;0,0;-9168,09833;-151830,9017
21/9/2023;540,15;18318732;2,2;5525,125051;-151715,1251
22/9/2023;539,94;18172542;1,4;9915,843701;-148427,8437
23/9/2023;539,74;18034030;8,8;-1745,202684;-129194,7973
24/9/2023;539,55;17903090;11,8;8586,959982;-132057,96
25/9/2023;539,37;17779619;4,8;13590,22651;-163735,2265
26/9/2023;539,15;17629474;0,2;-3158,748829;-125838,2512
27/9/2023;538,96;17500477;0,2;12366,14141;-167689,1414
28/9/2023;538,73;17345154;0,2;-8155,259728;-132865,7403
29/9/2023;538,52;17204133;0,0;-7309,243798;-146276,7562
30/9/2023;538,29;17050547;0,0;8462,263656;-161143,2637
1/10/2023;538,06;16897866;0,0;-11249,18976;-120783,8102
2/10/2023;537,86;16765833;0,0;9143,527794;-147048,5278
3/10/2023;537,65;16627928;0,0;5162,557876;-174865,5579
4/10/2023;537,39;16458225;0,0;-20373,2357;-109391,7643
5/10/2023;537,19;16328460;0,0;7387,156391;-162216,1564
6/10/2023;536,95;16173631;0,0;11544,04006;-171797,0401
7/10/2023;536,7;16013378;0,2;-2413,173151;-156793,8268
8/10/2023;536,45;15854171;0,0;-766,904068;-144785,0959
9/10/2023;536,22;15708619;0,0;-11503,86744;-133169,1326
10/10/2023;535,99;15563946;0,0;-2632,04543;-172308,9546
11/10/2023;535,71;15389005;0,0;7617,073631;-156538,0736
12/10/2023;535,47;15240084;0,0;-533,7128565;-153586,2871
13/10/2023;535,22;15085964;0,0;-2176,55822;-132601,4418
14/10/2023;535;14951186;0,0;-2536,611468;-149661,3885
15/10/2023;534,75;14798988;4,8;1183,381149;-158391,3811
16/10/2023;534,49;14641780;0,8;1753,221309;-139908,2213
17/10/2023;534,26;14503625;0,0;-14806,95763;-128444,0424
18/10/2023;534,02;14360374;4,2;14116,6523;-144614,6523
19/10/2023;533,8;14229876;15,0;30626,17321;-148587,1732
20/10/2023;533,6;14111915;11,2;602,2517726;-135465,2518
21/10/2023;533,37;13977052;4,8;44368,2003;-166768,2003
22/10/2023;533,16;13854652;0,8;9988,845921;-149015,8459
23/10/2023;532,92;13715625;0,0;1924,756891;-157238,7569
24/10/2023;532,65;13560311;51,6;220643,7973;-105706,7973
25/10/2023;532,85;13675248;1,4;71284,92737;-191951,9274
26/10/2023;532,64;13554581;1,4;24077,64788;-144049,6479
27/10/2023;532,43;13434609;5,0;31673,9007;-173591,9007
28/10/2023;532,18;13292691;0,0;6021,524048;-141341,524
29/10/2023;531,94;13157371;1,2;4939,313221;-156099,3132
30/10/2023;531,67;13006211;38,8;130590,881;138925,119
31/10/2023;532,15;13275727;19,4;518713,1104;-371220,1104
1/11/2023;532,41;13423220;0,0;84679,04663;-164230,0466
2/11/2023;532,27;13343669;55,6;484025,798;396268,202
3/11/2023;533,79;14223963;24,8;975375,2472;-521377,2472
4/11/2023;534,55;14677961;20,6;401572,3892;1686299,611
5/11/2023;537,86;16765833;81,2;2805832,947;-1942191,947
6/11/2023;539,15;17629474;6,0;389134,2865;-238989,2865
7/11/2023;539,37;17779619;0,4;201941,1186;-167700,1186
8/11/2023;539,42;17813860;0,0;133828,9467;-161224,9467
9/11/2023;539,38;17786464;7,6;85119,8885;-9713,888496
10/11/2023;539,49;17861870;33,2;721342,1448;65508,85522
11/11/2023;540,62;18648721;0,0;719448,4039;-385564,4039
12/11/2023;541,09;18982605;0,2;262147,7074;-204927,7074
13/11/2023;541,17;19039825;0,0;158303,4748;-151142,4748
14/11/2023;541,18;19046986;0,0;130115,0047;-137276,0047
15/11/2023;541,17;19039825;2,8;120228,3497;-191736,3497
16/11/2023;541,07;18968317;0,6;112950,8308;-155770,8308
17/11/2023;541,01;18925497;0,0;62636,9585;-112512,9585
18/11/2023;540,94;18875621;0,0;86655,50423;-157755,5042
19/11/2023;540,84;18804521;0,0;51438,99937;-122362,9994
20/11/2023;540,74;18733597;0,0;71800,87967;-135481,8797
21/11/2023;540,65;18669916;26,2;87940,08064;103530,9194
22/11/2023;540,92;18861387;14,2;636053,4393;-270861,4393
23/11/2023;541,43;19226579;0,0;298261,6905;-161026,6905
24/11/2023;541,62;19363814;0,0;168188,6879;-131967,6879
25/11/2023;541,67;19400035;3,0;148321,7434;-162815,7434
26/11/2023;541,65;19385541;0,0;94602,36855;-130806,3685
27/11/2023;541,6;19349337;1,4;96540,87181;-132699,8718
28/11/2023;541,55;19313178;3,4;101601,8063;-137715,8063
29/11/2023;541,5;19277064;0,6;82079,0308;-132564,0308
30/11/2023;541,43;19226579;14,6;189326,6853;-52091,68533
1/12/2023;541,62;19363814;0,0;291336,0809;80223,91907
2/12/2023;542,13;19735374;51,6;1502540,277;-161216,2771
3/12/2023;543,92;21076698;3,0;682156,3431;-281507,3431
4/12/2023;544,44;21477347;4,4;366784,4696;46724,5304
5/12/2023;544,97;21890856;16,4;1096917,435;-246103,4347
6/12/2023;546,04;22741670;0,0;534997,8973;-252011,8973
7/12/2023;546,39;23024656;0,0;325346,3127;-187058,3127
8/12/2023;546,56;23162944;2,2;207264,2418;-141997,2418
9/12/2023;546,64;23228211;0,2;191069,474;-142039,474
10/12/2023;546,7;23277241;1,6;190959,7824;-133670,7824
11/12/2023;546,77;23334530;1,6;218353,1067;-70610,10669
12/12/2023;546,95;23482273;2,4;424445,7596;-160262,7596
13/12/2023;547,27;23746456;13,6;485262,0895;-85301,08954
14/12/2023;547,75;24146417;0,2;426879,2862;-225233,2862
15/12/2023;547,99;24348063;0,2;283574,8169;-182333,8169
16/12/2023;548,11;24449304;0,0;197542,9688;-129893,9688
17/12/2023;548,19;24516953;0,0;182158,8478;-156758,8478
18/12/2023;548,22;24542353;0,0;138793,816;-147262,816
19/12/2023;548,21;24533884;0,0;135997,8333;-161391,8333
20/12/2023;548,18;24508490;0,0;99817,05666;-133649,0567
21/12/2023;548,14;24474658;0,0;114826,3824;-157073,3824
22/12/2023;548,09;24432411;0,0;86208,28686;-128406,2869
23/12/2023;548,04;24390213;0,0;79147,47334;-146564,4733
24/12/2023;547,96;24322796;0,0;75720,65563;-134608,6556
25/12/2023;547,89;24263908;0,0;67794,92626;-126587,9263
26/12/2023;547,82;24205115;0,0;64343,96095;-114662,961
27/12/2023;547,76;24154796;0,2;65551,98498;-132534,985
28/12/2023;547,68;24087813;0,4;58079,99268;-133288,9927
29/12/2023;547,59;24012604;0,0;59002,41165;-134055,4117
30/12/2023;547,5;23937551;0,8;53341,0881;-119924,0881
31/12/2023;547,42;23870968;1,8;72685,63786;-147444,6379
1/1/2024;547,33;23796209;2,8;47781,05679;-122385,0568
2/1/2024;547,24;23721605;2,0;70545,85819;-128462,8582
3/1/2024;547,17;23663688;0,0;86060,85205;-135629,8521
4/1/2024;547,11;23614119;0,4;59762,21924;-133986,2192
5/1/2024;547,02;23539895;6,0;70590,83176;53202,16824
6/1/2024;547,17;23663688;36,4;1337857,004;1007,996216
7/1/2024;548,76;25002553;29,6;1249167,343;32565,65686
8/1/2024;550,23;26284286;6,8;1127426,248;-465989,2482
9/1/2024;550,97;26945723;1,0;528581,5247;-221001,5247
10/1/2024;551,31;27253303;0,2;339106,8947;-184444,8947
11/1/2024;551,48;27407965;0,2;260778,4676;-178662,4676
12/1/2024;551,57;27490081;0,0;203037,1078;-157346,1078
13/1/2024;551,62;27535772;0,0;169521,7243;-151231,7243
14/1/2024;551,64;27554062;0,4;150628,5324;-141479,5324
15/1/2024;551,65;27563211;0,0;147465,1806;-147465,1806
16/1/2024;551,65;27563211;0,6;125507,8434;-116357,8434
17/1/2024;551,66;27572361;21,6;326252,2522;-32375,2522
18/1/2024;551,98;27866238;0,0;437448,1201;-234202,1201
19/1/2024;552,2;28069484;4,2;250424,382;-166995,382
20/1/2024;552,29;28152913;0,4;199734,0202;-171887,0202
21/1/2024;552,32;28180760;0,0;170662,9807;-161376,9807
22/1/2024;552,33;28190046;0,0;143511,7195;-152797,7195
23/1/2024;552,32;28180760;0,8;141660,4752;-169507,4752
24/1/2024;552,29;28152913;0,0;118248,2151;-155348,2151
25/1/2024;552,25;28115813;0,0;113442,6201;-159771,6201
26/1/2024;552,2;28069484;0,0;92865,88326;-148393,8833
27/1/2024;552,14;28013956;0,0;95975,19264;-160666,1926
28/1/2024;552,07;27949265;0,0;83342,40017;-147933,4002
29/1/2024;552;27884674;0,0;61497,56126;-144396,5613
30/1/2024;551,91;27801775;0,0;72063,51128;-145613,5113
31/1/2024;551,83;27728225;0,0;57267,71851;-130688,7185
1/2/2024;551,75;27654804;0,0;84727,92892;-176320,9289
2/2/2024;551,65;27563211;0,0;60214,83879;-133344,8388
3/2/2024;551,57;27490081;0,0;61114,49032;-143230,4903
4/2/2024;551,48;27407965;0,0;58270,87154;-149318,8715
5/2/2024;551,38;27316917;0,0;43922,49184;-143843,4918
6/2/2024;551,27;27216996;0,0;63853,969;-145424,969
7/2/2024;551,18;27135425;0,0;46043,11924;-145521,1192
8/2/2024;551,07;27035947;0,0;55976,10226;-146200,1023
9/2/2024;550,97;26945723;18,6;71451,97277;-152481,9728
10/2/2024;550,88;26864693;25,4;267026,4816;239802,5184
11/2/2024;551,44;27371522;4,2;897380,2826;-448719,2826
12/2/2024;551,93;27820183;1,0;325238,1248;-196156,1248
13/2/2024;552,07;27949265;0,2;226033,3328;-189079,3328
14/2/2024;552,11;27986219;0,2;171505,3402;-162261,3402
15/2/2024;552,12;27995463;0,0;141381,5289;-169106,5289
16/2/2024;552,09;27967738;0,0;122206,723;-159143,723
17/2/2024;552,05;27930801;0,0;104659,2052;-160005,2052
18/2/2024;551,99;27875455;0,0;81148,89221;-145625,8922
19/2/2024;551,92;27810978;0,0;100494,9818;-164872,9818
20/2/2024;551,85;27746600;0,2;79051,03226;-161676,0323
21/2/2024;551,76;27663975;0,0;64660,96973;-137968,9697
22/2/2024;551,68;27590667;0,0;95454,78058;-168631,7806
23/2/2024;551,6;27517490;32,0;289922,3053;-33233,3053
24/2/2024;551,88;27774179;5,2;398590,5487;-195791,5487
25/2/2024;552,1;27976978;1,0;301544,2818;-171979,2818
26/2/2024;552,24;28106543;13,6;287002,2629;338597,7371
27/2/2024;552,91;28732143;40,6;2146842,279;-224325,2791
28/2/2024;554,91;30654660;4,2;1265383,163;-462985,1635
29/2/2024;555,72;31457058;25,8;1064602,881;57575,11914
1/3/2024;556,83;32579236;19,0;1515974,524;-815483,5239
2/3/2024;557,51;33279727;0,6;1428156,134;-1428156,134
3/3/2024;557,51;33279727;9,8;1049869,226;-1008353,226
4/3/2024;557,55;33321243;6,8;935562,442;-1060006,442
5/3/2024;557,43;33196799;0,2;659796,2677;-649437,2677
6/3/2024;557,44;33207158;0,0;545447,9965;-617911,9965
7/3/2024;557,37;33134694;0,6;324721,225;-376416,225
8/3/2024;557,32;33082999;2,8;261470,2766;-302787,2766
9/3/2024;557,28;33041682;3,4;287088,533;-276762,533
10/3/2024;557,29;33052008;26,6;655030,7693;-489520,7693
11/3/2024;557,45;33217518;2,4;503482,8873;-627666,8873
12/3/2024;557,33;33093334;0,6;270498,5046;-291165,5046
13/3/2024;557,31;33072667;0,0;241272,5578;-210268,5578
14/3/2024;557,34;33103671;0,0;189335,3989;-271970,3989
15/3/2024;557,26;33021036;0,2;209655,1895;-281847,1895
16/3/2024;557,19;32948844;0,2;222227,7031;-211920,7031
17/3/2024;557,2;32959151;0,2;187510,6041;-187510,6041
18/3/2024;557,2;32959151;5,8;170068,0401;-149448,0401
19/3/2024;557,22;32979771;0,0;166805,4199;-166805,4199
20/3/2024;557,22;32979771;0,2;137649,9023;-168576,9023
21/3/2024;557,19;32948844;5,2;133558,3946;-143862,3946
22/3/2024;557,18;32938540;0,2;161594,7899;-192495,7899
23/3/2024;557,15;32907639;0,0;115390,6815;-177133,6815
24/3/2024;557,09;32845896;4,2;119022,4113;-170415,4113
25/3/2024;557,04;32794503;0,0;109683,2977;-171285,2977
26/3/2024;556,98;32732901;21,4;227040,8066;-72891,80658
27/3/2024;557,13;32887050;23,6;652945,6604;-353552,6604
28/3/2024;557,42;33186443;32,6;775340,9088;-816743,9088
29/3/2024;557,38;33145040;0,2;384534,0363;-425903,0363
30/3/2024;557,34;33103671;0,0;300665,2245;-331669,2245
31/3/2024;557,31;33072667;0,4;250513,2889;-312463,2889
1/4/2024;557,25;33010717;17,6;342894,4382;-229260,4382
2/4/2024;557,36;33124351;0,0;324526,7052;-355543,7052
3/4/2024;557,33;33093334;0,0;272300,1869;-313626,1869
4/4/2024;557,29;33052008;0,0;256719,8158;-318643,8158
5/4/2024;557,23;32990084;0,0;201609,5306;-191294,5306
6/4/2024;557,24;33000399;0,0;166369,1254;-166369,1254
7/4/2024;557,24;33000399;0,0;162474,6403;-172789,6403
8/4/2024;557,23;32990084;0,0;150400,827;-181333,827
9/4/2024;557,2;32959151;0,0;121362,7258;-172874,7258
10/4/2024;557,15;32907639;1,0;123570,0714;-175028,0714
11/4/2024;557,1;32856181;0,0;106511,0676;-168189,0676
12/4/2024;557,04;32794503;0,2;105871,4779;-177732,4779
13/4/2024;556,97;32722642;0,0;92636,67412;-174634,6741
14/4/2024;556,89;32640644;0,0;72297,03598;-174601,036
15/4/2024;556,79;32538340;0,0;106679,7867;-178164,7867
16/4/2024;556,72;32466855;0,0;29461,38468;-49866,38468
17/4/2024;556,7;32446450;1,6;99288,68294;-201185,6829
18/4/2024;556,6;32344553;23,4;107464,3444;-97284,34441
19/4/2024;556,61;32354733;10,0;175385,9619;-205918,9619
20/4/2024;556,58;32324200;13,8;143858,0875;-174373,0875
21/4/2024;556,55;32293685;0,4;142331,345;-162663,345
22/4/2024;556,53;32273353;27,6;320876,5594;77147,44055
23/4/2024;556,92;32671377;13,4;709002,7954;-256028,7954
24/4/2024;557,36;33124351;5,4;405497,0215;-384808,0215
25/4/2024;557,38;33145040;0,4;251095,5505;-271784,5505
26/4/2024;557,36;33124351;0,6;187955,3444;-208635,3444
27/4/2024;557,34;33103671;0,4;172661,0367;-182998,0367
28/4/2024;557,33;33093334;0,2;149559,8579;-170226,8579
29/4/2024;557,31;33072667;0,0;145201,4545;-176186,4545
30/4/2024;557,28;33041682;0,2;139390,8783;-170355,8783
1/5/2024;557,25;33010717;23,0;211419,6899;-66749,68994
2/5/2024;557,39;33155387;8,8;410711,4212;-410711,4212
3/5/2024;557,39;33155387;0,0;376093,7347;-448481,7347
4/5/2024;557,32;33082999;0,4;246529,9278;-298170,9278
5/5/2024;557,27;33031358;0,2;206093,3945;-216415,3945
6/5/2024;557,26;33021036;0,0;152510,9951;-173147,9951
7/5/2024;557,24;33000399;0,8;134539,5321;-165478,5321
8/5/2024;557,21;32969460;0,2;124732,37;-176255,37
9/5/2024;557,16;32917937;0,0;108732,9769;-191056,9769
10/5/2024;557,08;32835613;0,0;100493,4162;-192943,4162
11/5/2024;556,99;32743163;0,0;79249,81613;-181768,8161
12/5/2024;556,89;32640644;0,0;85354,72641;-187658,7264
13/5/2024;556,79;32538340;0,2;72336,65886;-205010,6589
14/5/2024;556,66;32405666;0,8;79462,85992;-181273,8599
15/5/2024;556,56;32303855;0,0;66108,29659;-167706,2966
16/5/2024;556,46;32202257;0,6;66938,49735;-188573,4974
17/5/2024;556,34;32080622;1,6;54517,57965;-185942,5797
18/5/2024;556,21;31949197;0,0;57185,43434;-198316,4343
19/5/2024;556,07;31808066;0,8;34300,62103;-154939,621
20/5/2024;555,95;31687427;9,2;93950,70763;-164181,7076
21/5/2024;555,88;31617196;5,0;145805,706;-215932,706
22/5/2024;555,81;31547069;0,0;55885,77404;-175861,774
23/5/2024;555,69;31427093;0,0;59886,40251;-199473,4025
24/5/2024;555,55;31287506;0,0;50366,62731;-189539,6273
25/5/2024;555,41;31148333;2,2;44880,9082;-183639,9082
26/5/2024;555,27;31009574;0,2;50058,23936;-178536,2394
27/5/2024;555,14;30881096;0,2;39952,88086;-187754,8809
28/5/2024;554,99;30733294;16,8;92265,44266;-161077,4427
29/5/2024;554,92;30664482;1,4;92432,10182;-210157,1018
30/5/2024;554,8;30546757;10,6;72986,02295;-161081,0229
31/5/2024;554,71;30458662;0,0;92327,06566;-190012,0657
1/6/2024;554,61;30360977;0,0;50663,55686;-177341,5569
2/6/2024;554,48;30234299;0,0;34182,3575;-160507,3575
3/6/2024;554,35;30107974;1,4;70841,22219;-216162,2222
4/6/2024;554,2;29962653;0,2;48423,73123;-154694,7312
5/6/2024;554,09;29856382;0,0;28876,65625;-154145,6562
6/6/2024;553,96;29731113;0,0;36497,64633;-161415,6463
7/6/2024;553,83;29606195;0,0;33617,71603;-167752,716
8/6/2024;553,69;29472060;0,0;23793,35861;-186127,3586
9/6/2024;553,52;29309726;0,0;4097,402358;-127831,4024
10/6/2024;553,39;29185992;2,4;53766,97998;-186628,98
11/6/2024;553,25;29053130;0,0;14745,38226;-166094,3823
12/6/2024;553,09;28901781;0,0;13794,5838;-136377,5838
13/6/2024;552,96;28779198;0,0;24795,36839;-128248,3684
14/6/2024;552,85;28675745;0,0;6168,349242;-128111,3492
15/6/2024;552,72;28553802;0,0;33781,85692;-155378,8569
16/6/2024;552,59;28432205;0,0;20410,70466;-150975,7047
17/6/2024;552,45;28301640;0,0;18934,31468;-158380,3147
18/6/2024;552,3;28162194;0,0;10766,86013;-159004,8601
19/6/2024;552,14;28013956;0,0;14105,86209;-161823,8621
20/6/2024;551,98;27866238;0,0;17619,34004;-173999,34
21/6/2024;551,81;27709858;0,0;20729,33307;-158226,3331
22/6/2024;551,66;27572361;0,0;12179,40817;-158341,4082
23/6/2024;551,5;27426199;2,8;10292,51468;-110478,5147
24/6/2024;551,39;27326013;129,2;1121535,983;12686,01672
25/6/2024;552,62;28460235;2,6;370172,0352;-295335,0352
26/6/2024;552,7;28535072;5,0;236513,3217;-152164,3217
27/6/2024;552,79;28619421;0,2;144703,5988;-182212,5988
28/6/2024;552,75;28581912;0,0;91912,93602;-185540,936
29/6/2024;552,65;28488284;0,0;59506,61716;-152930,6172
30/6/2024;552,55;28394860;0,0;46582,31277;-158421,3128
1/7/2024;552,43;28283021;0,0;31552,43397;-189488,434
2/7/2024;552,26;28125085;0,0;8990,113378;-166337,1134
3/7/2024;552,09;27967738;12,2;27687,15878;-147615,1588
4/7/2024;551,96;27847810;3,0;13130,89156;-151082,8916
5/7/2024;551,81;27709858;0,2;14436,1536;-170232,1536
6/7/2024;551,64;27554062;0,0;9840,024519;-165051,0245
7/7/2024;551,47;27398851;0,0;13560,09607;-168188,0961
8/7/2024;551,3;27244223;0,0;3759,416342;-166848,4163
9/7/2024;551,12;27081134;0,0;14387,39877;-176826,3988
10/7/2024;550,94;26918695;0,0;12746,92712;-183504,9271
11/7/2024;550,75;26747937;0,0;-1044,804552;-177921,1954
12/7/2024;550,55;26568971;0,0;15370,69917;-193537,6992
13/7/2024;550,35;26390804;0,0;-3071,421039;-174298,579
14/7/2024;550,15;26213434;0,0;8054,535913;-175821,5359
15/7/2024;549,96;26045667;0,0;2894,830084;-178717,8301
16/7/2024;549,76;25869844;0,0;9141,702175;-184173,7022
17/7/2024;549,56;25694812;0,0;150,5796097;-174394,5796
18/7/2024;549,36;25520568;0,0;4409,622109;-195168,6221
19/7/2024;549,14;25329809;0,0;9004,420924;-181596,4209
20/7/2024;548,94;25157217;0,6;3614,132237;-175424,1322
21/7/2024;548,74;24985407;0,0;725,833118;-154686,8331
22/7/2024;548,56;24831446;13,4;22387,80212;-175716,8021
23/7/2024;548,38;24678117;0,0;3860,067737;-173487,0677
24/7/2024;548,18;24508490;0,2;1901,969004;-170752,969
25/7/2024;547,98;24339639;0,0;3313,79317;-171390,7932
26/7/2024;547,78;24171562;0,0;6418,06891;-182068,0689
27/7/2024;547,57;23995912;0,0;793,8856959;-175594,8857
28/7/2024;547,36;23821111;0,0;5731,148958;-171420,149
29/7/2024;547,16;23655422;0,0;3532,579672;-184905,5797
30/7/2024;546,94;23474049;0,0;-2702,120769;-169564,8792
31/7/2024;546,73;23301782;0,0;8069,28699;-187637,287
1/8/2024;546,51;23122214;0,0;-6396,550298;-164150,4497
2/8/2024;546,3;22951667;0,0;465,5133069;-170177,5133
3/8/2024;546,09;22781955;2,4;5743,442273;-166598,4423
4/8/2024;545,89;22621100;0,2;5596,647334;-165697,6473
5/8/2024;545,69;22460999;0,0;-1813,46544;-165481,5346
6/8/2024;545,48;22293704;0,0;-6716,372824;-167658,6272
7/8/2024;545,26;22119329;0,0;1369,177848;-174837,1778
8/8/2024;545,04;21945861;0,0;210,4380257;-164952,438
9/8/2024;544,83;21781119;0,0;-406,1880201;-179082,812
10/8/2024;544,6;21601630;0,0;757,1554989;-179264,1555
11/8/2024;544,37;21423123;0,0;-740,0856256;-169089,9144
12/8/2024;544,15;21253293;0,0;4187,640452;-188438,6405
13/8/2024;543,91;21069042;10,6;25573,34976;-178306,3498
14/8/2024;543,71;20916309;0,2;5641,833973;-180376,834
15/8/2024;543,48;20741574;0,0;7572,324085;-181340,3241
16/8/2024;543,25;20567806;0,0;-2914,263976;-169887,736
17/8/2024;543,02;20395004;0,0;1092,05676;-165481,0568
18/8/2024;542,8;20230615;7,2;10806,59308;-159488,5931
19/8/2024;542,6;20081933;2,6;4548,13031;-152507,1303
20/8/2024;542,4;19933974;7,2;11506,10762;-158743,1076
21/8/2024;542,2;19786737;0,2;4978,551149;-173411,5511
22/8/2024;541,97;19618304;0,0;681,7178875;-168165,7179
23/8/2024;541,74;19450820;0,2;136,46826;-173892,4683
24/8/2024;541,5;19277064;0,0;-3757,489657;-161795,5103
25/8/2024;541,27;19111511;0,0;3981,171405;-168593,1714
26/8/2024;541,04;18946899;0,0;-4589,680517;-166179,3195
27/8/2024;540,8;18776130;51,6;167158,0811;-160063,0811
28/8/2024;540,81;18783225;0,2;10761,56223;-173500,5622
29/8/2024;540,58;18620486;0,0;5172,977936;-166980,9779
30/8/2024;540,35;18458678;0,0;-2954,191983;-171868,808
31/8/2024;540,1;18283855;0,0;2374,638337;-169175,6383
1/9/2024;539,86;18117054;0,0;4317,723191;-163225,7232
2/9/2024;539,63;17958146;0,0;-2629,04613;-148507,9539
3/9/2024;539,41;17807009;0,0;-2561,033946;-161358,9661
4/9/2024;539,17;17643089;8,0;10347,47186;-159732,4719
5/9/2024;538,95;17493704;12,6;19261,77764;-147603,7776
6/9/2024;538,76;17365362;0,0;6976,636147;-161507,6361
7/9/2024;538,53;17210831;0,2;29,65412149;-146993,6541
8/9/2024;538,31;17063867;30,8;39414,62202;-112586,622
9/9/2024;538,2;16990695;1,8;45542,77096;-178052,771
10/9/2024;538;16858185;0,0;-466,5923193;-137937,4077
11/9/2024;537,79;16719781;0,2;8311,774993;-165569,775
12/9/2024;537,55;16562523;36,2;91812,9776;-85280,9776
13/9/2024;537,56;16569055;8,4;88990,59677;-173786,5968
14/9/2024;537,43;16484259;0,2;12957,15652;-136378,1565
15/9/2024;537,24;16360838;0,0;11591,49585;-140850,4958
16/9/2024;537,04;16231579;0,2;7591,794991;-136179,795
17/9/2024;536,84;16102991;45,8;140087,0647;20751,93526
18/9/2024;537,09;16263830;54,0;687906,0379;-27381,0379
19/9/2024;538,1;16924355;7,2;424763,2782;-311883,2782
20/9/2024;538,27;17037235;9,4;170256,4522;-156944,4522
21/9/2024;538,29;17050547;0,0;88788,97018;-168560,9702
